"Geneid","log2FC_T20","padj_T20","log2FC_T26","padj_T26"
"Cvel_1152",5.09149669966157,1.16621148932628e-22,10.729570549342,7.65341387499867e-79
"Cvel_35987",9.74947415297251,3.49753719715329e-12,10.7285207092562,1.42357409972648e-14
"Cvel_16070",3.11784592649617,1.01158252036035e-09,10.7221089931202,4.23282126884771e-17
"Cvel_28573",5.34221308634551,2.43633036686931e-18,10.72162327628,2.19192351385633e-17
"Cvel_23280",5.98024008533414,6.92847079034693e-12,10.7214586316091,2.17296567151099e-17
"Cvel_14304",8.62963516345433,8.0811314658002e-57,10.7205099257393,2.44809086874538e-23
"Cvel_23680",5.56193985663119,5.27213204944917e-06,10.7190453539539,1.5094292479491e-63
"Cvel_19947",5.44204469440211,9.5960511781237e-15,10.7169748247994,2.88789889025444e-15
"Cvel_806",6.45585903846994,4.46808008430171e-28,10.7120488264419,1.06708596205406e-51
"Cvel_17826",6.19581590512207,1.20652282806499e-15,10.7113708428785,2.14971670025597e-12
"Cvel_10697",7.56286109740316,7.54640680779217e-70,10.7051478761717,2.21241180968127e-23
"Cvel_3809",6.06255720096708,3.75004085035794e-17,10.7020672708412,1.08738370873129e-22
"Cvel_14297",10.6974445301292,2.25171639916125e-14,9.66040932379145,5.46309710473646e-14
"Cvel_14782",6.72149102769571,1.57515776908262e-11,10.6911853869351,5.5172841177856e-17
"Cvel_25801",5.50949075096454,0.000326449830300066,10.6905595934343,2.85642519193048e-12
"Cvel_29419",5.15458309560404,0.000215904426188832,10.6848595727116,1.67789734586386e-17
"Cvel_6790",5.13395208514908,1.70492384350817e-07,10.6823846957804,1.89700575762596e-16
"Cvel_11280",4.70171661250577,4.3001536428121e-07,10.6689713188671,2.13852824046998e-16
"Cvel_13053",4.59782343014038,4.85220300495559e-10,10.6683913332472,7.32560349531688e-22
"Cvel_19472",4.01685313281913,0.00010270995277796,10.6591627268022,1.25933075764561e-15
"Cvel_11442",9.92631690805966,1.52630763434154e-12,10.6576604844103,4.24250690684605e-13
"Cvel_8535",9.75998717516604,9.61301450889969e-13,10.6524683385742,1.95611908712212e-13
"Cvel_14640",9.64945156775956,2.25365900717987e-12,10.6512540783369,1.90313426969052e-16
"Cvel_13346",6.23870482500124,1.51719810322785e-12,10.6509526628637,4.10627057771039e-17
"Cvel_4299",8.70824287802941,8.08305738513016e-65,10.642446402651,4.12681348199988e-22
"Cvel_20806",10.6398478769005,4.53704165229005e-16,9.73218789253096,9.33007415170364e-19
"Cvel_657",3.84808647731733,1.15816071216615e-06,10.6387795940867,7.04802834517719e-16
"Cvel_29075",4.53182647753449,4.57950998040551e-08,10.6377522734882,3.95569878653086e-13
"Cvel_5123",6.20075284865927,7.35575411695034e-25,10.6312853012461,4.28926444192454e-31
"Cvel_10681",6.26321910349702,8.08195455628307e-88,10.6154111658757,1.86424447720032e-94
"Cvel_31842",4.53787264361932,3.03018608247381e-06,10.6134200320121,5.18677264304563e-20
"Cvel_21519",7.18170374974353,4.71543996104816e-15,10.6054824270608,2.05623362099656e-12
"Cvel_17958",5.78481841876416,5.75985384811941e-17,10.6037743409036,8.15869299797921e-23
"Cvel_8386",7.6222737858735,7.48261131071432e-54,10.5998684523074,6.45638062099161e-23
"Cvel_2497",3.56365201989407,1.32051740912783e-09,10.5996033285127,1.15344350770125e-17
"Cvel_16478",7.77923725265054,1.2928384707742e-12,10.5942307351971,6.4866061913075e-74
"Cvel_15006",7.51166884269959,4.47037545499395e-40,10.5838593416092,4.64949849026581e-19
"Cvel_27171",5.14379991252553,3.04904584791237e-12,10.5796796984713,1.25462588566429e-16
"Cvel_1571",5.42617686363811,1.83832763905338e-08,10.5785116214471,1.7989143761743e-16
"Cvel_18854",7.73858170749426,1.33717475297847e-19,10.5776630967072,1.36284294799593e-12
"Cvel_10616",1.6948751900424,0.00191950767062624,10.5769949743097,6.57490177251865e-17
"Cvel_17868",6.09843420748527,8.28017652166459e-07,10.574419580522,2.84854876039071e-16
"Cvel_9532",5.40956894509108,4.87143053415581e-11,10.5667989031185,2.27437993872183e-12
"Cvel_1872",4.88193341022548,7.23093412647411e-14,10.5554943760312,7.75089054927181e-20
"Cvel_9537",4.58436252009921,3.80318935245458e-10,10.5511889456641,4.6181526006759e-27
"Cvel_10453",7.00131722713316,2.62009875928922e-10,10.5434924746581,2.51081514605695e-16
"Cvel_19566",7.85368340547751,2.10114829733146e-10,10.5292373847427,3.20346798456692e-14
"Cvel_9823",3.7919975604609,0.032430122304891,10.5263920043645,8.64587762001018e-15
"Cvel_30237",5.78774234867164,4.71674233014641e-16,10.5257875863296,1.82684554848404e-14
"Cvel_20780",7.90499587814547,0.000108053158712985,10.5196892694754,4.37452749654857e-17
"Cvel_17202",7.01231328541721,7.1517057721425e-18,10.5145478681492,7.48906194165781e-17
"Cvel_13608",6.61571591220648,2.23041213983907e-16,10.5141888202247,6.40617683714274e-15
"Cvel_23265",2.2454745365538,1.47714304963523e-09,10.5134100918489,8.60506940618571e-15
"Cvel_922",7.91156344718463,6.15097629612595e-67,10.5113299266761,1.47886877959917e-18
"Cvel_5882",9.68824892797809,9.41339458386929e-14,10.5028922950363,1.00133937497611e-15
"Cvel_25367",5.67446509548486,0.0247386980275766,10.5011729849458,1.06653899665368e-16
"Cvel_3999",8.02282368853035,1.17968780212142e-15,10.4976664610362,1.7465844397918e-16
"Cvel_35664",4.99829411555085,2.78312024374598e-18,10.4965862974097,3.59407875151541e-61
