"Geneid","log2FC_T20","padj_T20","log2FC_T26","padj_T26"
"Cvel_18092",-2.93325761874085,0.00170949348651949,-3.07905890045983,0.000463338826635205
"Cvel_33652",-3.07699080899927,2.02628562719142e-06,-1.96979773149744,9.56364138885265e-05
"Cvel_13893",-2.63575503385627,6.31689875811587e-35,-3.07559280513607,1.46144140753428e-41
"Cvel_20143",-1.51148720543709,2.92609255106342e-14,-3.07372288019466,7.89210121938906e-38
"Cvel_22414",-2.82131160681209,5.73856652829555e-27,-3.05875011419,1.00833668000539e-63
"Cvel_7327",-2.87692820083215,0.000187560177917851,-3.03735385771394,8.50483908401174e-07
"Cvel_896",-1.39517967035396,0.000801743897662688,-3.03444210853839,2.77075830000289e-16
"Cvel_30425",-2.0880221694913,3.44721703590509e-09,-3.02693675159293,1.91963196060691e-25
"Cvel_18576",-3.01606873081639,9.35981065023674e-05,-2.36986046320924,0.0145749312673451
"Cvel_1072",-2.64360914151874,0.0208789377194952,-3.01119819936272,0.0145082374638911
"Cvel_23673",-2.57976215937973,1.80530711818139e-18,-3.00933422438642,6.39266218146705e-09
"Cvel_1673",-3.00889835985092,0.000193371584907643,-2.3362001932257,0.0074445018764774
"Cvel_8407",-1.48030204181178,0.00250233847637628,-2.99416654762403,0.000480129864570907
"Cvel_15151",-2.99311145183521,1.38555416162188e-10,-2.97446523346929,1.32673515392012e-28
"Cvel_25671",-2.31039447249039,2.25891035847089e-14,-2.98763285548254,4.37436095397945e-61
"Cvel_14981",-2.77474595188565,7.82773966626383e-06,-2.97565108059896,0.00231424477009641
"Cvel_12949",-1.82006456413674,3.92113037254454e-09,-2.97323740712914,8.13097911296993e-20
"Cvel_13687",-2.58378466422423,2.97408582747397e-15,-2.96330504544201,8.03114225750267e-09
"Cvel_2267",-2.96128151619238,0.000228429245447209,-1.55288966296615,0.0191412036521462
"Cvel_19208",-2.13393075090985,2.16483015750387e-06,-2.95194480138378,6.80600318958965e-06
"Cvel_24455",-1.12263861279469,3.25164816781461e-06,-2.95194283232782,1.28441981984777e-24
"Cvel_19344",-2.54309102301425,8.69943589620787e-10,-2.94746038128236,4.28299772208386e-11
"Cvel_25229",-2.9448887965199,1.16926382401583e-06,-2.60456699357014,1.08348087193129e-05
"Cvel_11595",-2.94012145309911,2.45133909819762e-05,-2.90272142046963,0.00368248887345936
"Cvel_29718",-2.93986074425659,0.00397275001364641,-2.64918791014585,0.00126257944430287
"Cvel_27283",-2.73906241981356,3.84709877678569e-22,-2.93831760642708,1.26510661676881e-24
"Cvel_21872",-2.93647019011474,1.771211805318e-15,-2.8811258159104,4.87220598008558e-25
"Cvel_2455",-1.00329348975996,0.0442161271198856,-2.92224086249578,1.77885267896633e-16
"Cvel_14925",-2.89011466382345,1.54746931440208e-11,-2.90762611209679,1.54489879059444e-22
"Cvel_36637",-2.89234850973967,6.80705633387827e-12,-2.31929178221963,1.89132597242116e-09
"Cvel_32039",-2.86682251068635,1.90986090733788e-15,-2.7088232754279,4.68445408179907e-09
"Cvel_15253",-2.86592293204965,0.000305391774027396,-1.12457139953469,0.0349233423316156
"Cvel_24866",-2.85521813869367,3.41680120989784e-16,-1.97415679956288,0.00262350042123722
"Cvel_15989",-2.7896099287216,0.0479073326375925,-2.83018795026072,0.0445979455479806
"Cvel_16992",-1.06490613653639,0.0155015195369079,-2.81187662140281,1.90584924742615e-22
"Cvel_14950",-2.80914986654828,2.14730658050644e-17,-1.57078994731092,0.000448072598637203
"Cvel_22544",-1.36557211681705,0.0477497551962082,-2.80030433403496,1.66688329895701e-05
"Cvel_16497",-2.79275634448539,4.99665933595729e-07,-2.22280964717493,1.90118420020976e-05
"Cvel_33464",-2.79080612090467,1.42035736750491e-07,-2.42292001904642,1.49849315186971e-07
"Cvel_22108",-2.37374838050233,1.08566631893948e-31,-2.78817397003851,3.74200238101531e-41
"Cvel_22846",-2.24755836957953,8.39940725771848e-06,-2.781187188396,1.4289582929453e-18
"Cvel_5412",-2.35599182491541,2.58899946228443e-07,-2.77165533589708,1.64445780015941e-12
"Cvel_29675",-1.30520453922237,1.00179263120798e-07,-2.76164784043825,5.54581792351031e-19
"Cvel_16911",-2.75195320679819,8.48029883878022e-24,-2.76048970041227,5.43469250834035e-11
"Cvel_8464",-1.89520421151923,0.000123556258592688,-2.75899340375653,1.65523633706412e-21
"Cvel_3933",-2.68983621083142,7.57982312849018e-08,-2.36826517512468,1.40407839025809e-13
"Cvel_28586",-2.46480336867588,1.26926973095984e-09,-2.68834028221412,6.07788886220148e-12
"Cvel_17001",-2.68358906575882,0.000854269039599977,-2.21017428526813,0.00443203437461732
"Cvel_34927",-2.67631330364474,7.77086600807689e-14,-2.66649099326716,2.78044968839372e-08
"Cvel_19572",-2.66615568454466,5.74280588192205e-26,-2.45051117630625,1.90283568022599e-09
"Cvel_33306",-1.28903683550469,1.43658242676489e-08,-2.65143565370367,8.11861375590339e-14
"Cvel_721",-1.47663031919838,5.95102964707693e-09,-2.65046821815077,2.87689793401425e-16
"Cvel_19396",-2.64667093062481,0.00104448721356154,-2.07866130331942,5.21954746253868e-09
"Cvel_4517",-2.36110729372506,5.4023639955486e-05,-2.64005524371254,0.000128155396095689
"Cvel_28905",-1.75766434447945,0.0332959617847727,-2.63300236568183,0.00149144710019646
"Cvel_36197",-2.62875427105728,2.29249985346778e-06,-1.69006174410859,0.0103062979571622
"Cvel_3918",-2.62017764417541,3.98740716208762e-42,-2.19960703007965,1.26281056093761e-11
"Cvel_26352",-2.32445341852177,2.38668480919342e-16,-2.61449622530933,1.29778639991954e-30
"Cvel_24785",-2.06338085549377,0.00136864181202146,-2.60803700435707,0.0244057846223165
"Cvel_27682",-2.58977609453166,0.000124462626473044,-2.49953417135838,0.000191267691500298
"Cvel_12325",-2.0770994422921,0.0195431917243954,-2.58941241186931,2.51114166756008e-05
"Cvel_7451",-2.08344202672091,0.0203888765336756,-2.58340553402914,4.72715619584469e-08
"Cvel_23582",-1.30736813129353,6.93363379837061e-07,-2.58083808758753,3.00763943272558e-07
"Cvel_14397",-1.21450095691974,4.31612604640179e-06,-2.56256004233467,1.71619574706627e-11
"Cvel_10463",-1.08794497277819,0.00470246585366394,-2.55845496729792,1.52139797423663e-68
"Cvel_13934",-2.20706317859821,3.48304595475009e-10,-2.55634710534026,1.12302066847741e-14
"Cvel_36147",-2.47342626529815,0.00897562158372245,-2.55319946466615,0.00216457325873148
"Cvel_12836",-2.54607904075488,0.000426990399632171,-2.5370449917049,0.00269078777744133
"Cvel_20061",-2.54526512859849,0.000204173527740688,-1.71045456697796,0.000209168258786505
"Cvel_8031",-1.61889683488905,1.26793304249134e-06,-2.54404328249958,7.68377228499172e-07
"Cvel_3195",-2.35720216764259,1.54460115900944e-05,-2.53869259845882,0.00579371896125919
"Cvel_15688",-2.52527593415247,5.56513249882577e-18,-2.14412533188938,5.2114528669472e-06
"Cvel_16789",-2.51015518933958,1.62659394755434e-05,-2.04542707569781,3.99380768856237e-12
"Cvel_14440",-1.6741631448927,3.9001943375043e-11,-2.50524819158966,3.45105069560457e-13
"Cvel_14037",-2.49991565166507,3.68839345530982e-08,-2.28403239006403,4.62940271844305e-05
"Cvel_20667",-2.35501337383433,0.000194130236385624,-2.49652616039516,8.61283273806991e-09
"Cvel_8370",-1.94381113260929,0.00876522106167391,-2.4954067591242,3.87245005042507e-05
"Cvel_28987",-2.48781508580252,6.52392499071281e-12,-1.89612468183175,1.15521101927543e-08
"Cvel_5498",-1.27801487019596,4.49167719861544e-05,-2.48758029712011,4.65823483700041e-19
"Cvel_19005",-1.91790401907316,4.00657888918105e-05,-2.48611682498921,3.43560369786222e-07
"Cvel_21813",-2.24372494720998,3.42573688324262e-05,-2.48344763095071,7.19047940010376e-09
"Cvel_31088",-2.48263662935834,0.000681082874701731,-2.40955413879195,0.00109231762151079
"Cvel_13688",-2.11714573076509,5.8008082927887e-11,-2.47605673729338,1.17777615411884e-11
"Cvel_7232",-1.65042409646113,0.00840575418663383,-2.46358285409198,0.0386956125926208
"Cvel_8500",-2.44650687173728,0.00728446159969042,-2.22860690227072,0.0133729525840481
"Cvel_27092",-1.95406977005968,0.0211637841848151,-2.43649099550313,0.00202279268527093
"Cvel_20313",-2.43487123618439,1.53709409833673e-06,-2.16725834359408,1.49894883347927e-06
"Cvel_7100",-2.12175437031846,4.01726211819878e-13,-2.41911088306482,4.74382040894754e-39
"Cvel_9007",-2.40819265318334,1.20167114230763e-05,-1.05037191900589,0.00641018242827295
"Cvel_19880",-2.40654107646504,8.91167489716474e-18,-1.6264681364521,0.0472187175176754
"Cvel_18607",-2.39665021606655,1.59704680926197e-17,-1.61149571938783,3.56952340605205e-05
"Cvel_17526",-2.3955628839017,0.00910447871173982,-1.14137648597685,0.0315650430004166
"Cvel_31651",-2.39209946648997,0.00402634134756815,-2.12986952748051,0.00419100382838745
"Cvel_12881",-2.38929840614369,0.00091807131574524,-1.79443918481627,0.0221252094644467
"Cvel_12888",-1.1219219470744,0.0195428900821371,-2.35485844806414,9.87178362241982e-08
"Cvel_27183",-2.33943248703223,1.17554735521063e-35,-2.35217700472213,2.97337450350429e-14
"Cvel_620",-1.63549266165985,1.46869705976229e-06,-2.34535804009971,1.06467254853076e-13
"Cvel_13234",-1.68665827123441,0.00578079210265819,-2.34414657266593,0.0110970005146412
"Cvel_28325",-1.67458377920531,0.0130154192682479,-2.34171924308981,3.93961996676236e-08
"Cvel_7735",-2.33865944896965,6.4798917333616e-21,-2.1945901052287,0.000577049811492639
"Cvel_20978",-2.24859408249549,5.07123721943321e-07,-2.30106212636214,5.63774067976143e-09
"Cvel_19369",-2.29809476883295,8.08279233245473e-09,-1.86013654014638,0.00734548805184584
"Cvel_17861",-2.23963680531432,3.95974924375884e-12,-2.28314008973437,1.08076649658114e-19
"Cvel_28018",-2.02884911578029,4.46203106570013e-13,-2.28245664374518,6.24121025709832e-09
"Cvel_14722",-2.05649724195474,2.69518622991474e-09,-2.281900802287,7.51117027972275e-13
"Cvel_16443",-1.73755073491797,0.0285862421922252,-2.28082647836653,4.18035867755657e-05
"Cvel_22198",-2.1762271416079,0.00350634833821296,-2.27204516362434,1.67384987352007e-05
"Cvel_12041",-2.25964090059771,7.93414158480628e-15,-2.17287430193163,2.31721547472447e-32
"Cvel_14918",-1.27030695460587,8.26302524865677e-08,-2.25253824301164,1.27223464278105e-10
"Cvel_34290",-1.11078905321338,1.45474088699686e-06,-2.24308821695114,1.01974303998491e-39
"Cvel_15892",-2.24240664536879,4.88771141225262e-11,-2.00526827747919,0.00108747425925586
"Cvel_3314",-1.77538505754742,0.000140109860715122,-2.24214359451775,2.06690257454196e-10
"Cvel_15049",-2.22374793321224,0.00405898640903817,-1.50249219712374,0.00778178584632711
"Cvel_15518",-2.21047223294718,0.000213433324034113,-1.56161816473716,9.06098576344742e-06
"Cvel_35299",-2.20780625058635,2.55761157973356e-12,-1.85714023792552,1.20677341847064e-07
"Cvel_21392",-2.20287341710667,1.41008748916298e-32,-1.08694116567956,0.000525078098678819
"Cvel_6642",-1.38379528925411,0.00313350164712578,-2.20224518069011,1.42421684895558e-05
"Cvel_29256",-2.20201883321886,1.41454233084482e-13,-2.06791544069749,7.26280320743426e-12
"Cvel_17625",-2.17218420300789,0.00920038729188857,-1.93161190072628,4.00284892911546e-09
"Cvel_4585",-1.73769351330623,0.00250785005983504,-2.17048220620281,4.83709967450472e-09
"Cvel_32267",-2.12168225375907,1.40220471498797e-14,-2.16206919094529,2.73890419057523e-15
"Cvel_7639",-2.05441433891971,1.15777846726931e-12,-2.15927647955495,8.45615654834178e-35
"Cvel_11533",-2.15314031864061,7.99595936993544e-11,-1.84250883476966,8.35399010673567e-06
"Cvel_11172",-2.13646756961037,0.000199438730717227,-2.07329235575818,1.12270142443303e-08
"Cvel_24633",-1.08984152948148,0.00669347251240529,-2.13182940816719,5.28117432179527e-07
"Cvel_9097",-2.12317707469444,1.07487961939689e-20,-2.01439141449581,1.5104808673911e-12
"Cvel_19968",-2.10771117141906,0.000175318208264669,-1.98002312001517,0.00457490104346459
"Cvel_24110",-1.21041463538165,3.19203548067403e-06,-2.10746841188394,1.62061679186092e-11
"Cvel_21272",-2.0873994252165,0.0170397155753804,-1.40610934212839,0.0338101901770623
"Cvel_23450",-1.67632840381574,2.30764191180444e-09,-2.07601628748561,3.73330525314598e-09
"Cvel_22318",-1.44162313547076,2.35201649407904e-05,-2.07435809217273,1.42623528165274e-06
"Cvel_29067",-1.16458057809651,4.5821044309017e-05,-2.07405204023499,2.23140277065496e-09
"Cvel_34366",-1.98864638970354,6.44025114185786e-09,-2.07011405907113,1.08699348259295e-07
"Cvel_10192",-2.05943635322331,0.00019616008912153,-1.22922895430469,0.0417971057880376
"Cvel_15723",-2.05102118855336,3.4702987424146e-06,-2.05918735497901,5.39551806184873e-05
"Cvel_8974",-2.05756985800737,0.000939952363838016,-1.79403233077883,0.0346086884104439
"Cvel_32350",-2.05221877075198,0.000305184701431811,-1.61513573591137,0.0001493784814105
"Cvel_6788",-1.00952934874621,2.01742295763195e-09,-2.05174439792846,2.88828865467146e-21
"Cvel_5673",-2.04398940529604,0.00638285344064625,-1.56546167033886,0.0343006665597872
"Cvel_7418",-2.04295531195301,0.00114139383985839,-1.58637330704313,0.0250571502418345
"Cvel_7099",-1.58884934476144,3.12774565905975e-16,-2.03825537584686,9.02253828380939e-30
"Cvel_9367",-2.02993497638016,1.09275295956304e-12,-1.49281113482498,1.74960319366401e-09
"Cvel_19006",-1.72225689737484,7.00404448754981e-06,-2.0254559811245,6.52740693841627e-12
"Cvel_28986",-2.02174521604306,1.7350180892433e-05,-1.85397110980835,0.000403757204405139
"Cvel_21393",-2.01965587723207,6.65565459487995e-22,-1.20229742909988,8.95153443476541e-07
"Cvel_941",-1.95280299941153,7.20441517875949e-16,-2.01636897745214,2.30791892041768e-10
"Cvel_28757",-1.64430038986348,0.00144076362824385,-2.01467698667645,0.00343028502804255
"Cvel_24077",-1.9995452299813,6.07407062867007e-10,-1.40839357937522,6.69939965943271e-08
"Cvel_35667",-1.99714246705503,9.16950974985882e-15,-1.70503761720883,1.97371353862825e-16
"Cvel_3307",-1.99331474887459,0.00180604761552712,-1.72045816378535,0.00193541415797206
"Cvel_35005",-1.9909032544926,1.55397091142951e-07,-1.12194071397518,0.0181902637013337
"Cvel_4392",-1.99087826566986,3.69355161305611e-06,-1.05787267144385,0.0068079171716789
"Cvel_13851",-1.98393053900644,6.95427712342826e-10,-1.6952716497829,1.03324481533338e-06
"Cvel_26140",-1.97928382747663,2.30318144584012e-09,-1.16203990086202,9.83970420929699e-06
"Cvel_32624",-1.97904973077196,8.7850490997612e-17,-1.90726312716632,1.55452675273374e-07
"Cvel_24477",-1.97082386643146,4.45687480922737e-09,-1.43729531719858,0.010157399897089
"Cvel_25045",-1.89659468252067,8.66990095722284e-11,-1.97051021598673,0.000125489184469278
"Cvel_22772",-1.355687833858,0.00703539130329504,-1.95662753340505,5.56692665306256e-05
"Cvel_14731",-1.24069109701452,0.00587014943230532,-1.94753200274972,1.16457390887972e-12
"Cvel_27450",-1.94312056307673,2.13050592591169e-12,-1.41876994198213,2.81772273055381e-14
"Cvel_20450",-1.93515673764797,1.1312189215243e-05,-1.01371918194528,0.00485259505944465
"Cvel_23935",-1.11556017057371,2.03194421843063e-06,-1.93110691107735,5.58371421012626e-14
"Cvel_28756",-1.31340219599521,0.000115581360115708,-1.92641325909175,5.92146448767979e-05
"Cvel_17944",-1.9260545695672,7.40124310655535e-05,-1.67356834914982,0.00299303095557022
"Cvel_12495",-1.92434304996747,2.04168324427281e-13,-1.77948604261164,4.3972209944849e-05
"Cvel_20187",-1.01081426380039,0.00256918364248352,-1.91547345068599,1.67254676448268e-11
"Cvel_32287",-1.90832243652245,6.19895562955779e-12,-1.78523034661435,1.32845187802464e-10
"Cvel_13868",-1.90614489481166,1.56354461962509e-18,-1.53596563063459,3.87069722976821e-06
"Cvel_15209",-1.89630637047195,1.01814557477083e-11,-1.78774438447588,5.80889939751301e-05
"Cvel_34768",-1.16330215256772,0.00228221404281062,-1.89584974410833,2.81428156500582e-08
"Cvel_21905",-1.64506907338756,0.000196309391423696,-1.89359132720822,8.83743627625579e-06
"Cvel_11415",-1.87565820224677,0.00191089319090853,-1.31518146954855,7.26351556045308e-08
"Cvel_14228",-1.45024269996743,6.82855626641217e-05,-1.87339051382383,0.00217287744859069
"Cvel_23145",-1.8688116908052,1.1103188950459e-19,-1.38300441813479,2.96512110196847e-07
"Cvel_15367",-1.51539761544478,7.11222322513339e-07,-1.86456543814487,8.6175867723138e-14
"Cvel_6944",-1.2630788385006,0.0138460288915108,-1.85446201488013,2.90083403540753e-09
"Cvel_27658",-1.84369838325003,3.61575774016225e-07,-1.26461180768519,0.000145894720887466
"Cvel_12513",-1.84302926551599,2.50097810309473e-08,-1.81635785639384,3.19518736098482e-09
"Cvel_13025",-1.8424707919885,4.39406286778667e-28,-1.54535760950196,1.54014780421854e-05
"Cvel_21916",-1.1990984213792,9.62771607128081e-08,-1.83387494266511,1.7714960745111e-07
"Cvel_2986",-1.40672711503582,3.27335144636413e-13,-1.82781357878714,5.52384328937394e-19
"Cvel_21939",-1.82704356222323,1.9598319066243e-16,-1.17402451918239,0.000540807728775497
"Cvel_13744",-1.24066910171877,1.67625949699089e-06,-1.8259084169709,1.90932130731696e-08
"Cvel_27659",-1.82045144838577,6.83155361838643e-11,-1.25036473544727,7.80001923112863e-05
"Cvel_16946",-1.03752380782206,0.000887349888072299,-1.81730955934326,5.74757473361245e-06
"Cvel_15419",-1.81050211286156,0.0159796737405191,-1.72800216796379,0.0211655962716315
"Cvel_33669",-1.8034906145193,0.00262134126690885,-1.0602586437928,0.00628635474556741
"Cvel_22253",-1.29086692548968,0.0178079954881275,-1.79598225424253,0.0419824024972603
"Cvel_33207",-1.63394427805771,0.00856709282176499,-1.79050209324573,7.35428584934318e-06
"Cvel_15268",-1.26132492268066,3.96280627380254e-11,-1.78840430775981,2.79332063159134e-20
"Cvel_24029",-1.77432382869663,1.19520069795316e-13,-1.78104667870812,6.46842169773136e-10
"Cvel_28447",-1.77906150078555,3.82371532593966e-09,-1.35143581712515,0.0172772222294105
"Cvel_20397",-1.77871304256748,8.14662107245413e-13,-1.32430313386572,2.62478153369152e-08
"Cvel_25248",-1.508984839117,4.32660331326259e-10,-1.77522451009367,2.46153659160798e-18
"Cvel_18588",-1.17794155548314,0.00560239557663625,-1.77515011421045,1.26454250204678e-08
"Cvel_11556",-1.77456667321134,1.26614529217244e-11,-1.379483396366,4.14200631510314e-06
"Cvel_9939",-1.02740704861747,0.00530940052809361,-1.77416513443636,0.000340351982439697
"Cvel_13869",-1.76663236969313,0.000390497811433262,-1.30675568893044,0.000660479960101205
"Cvel_19688",-1.76335069364176,1.52235224098134e-12,-1.45199894905226,2.50623910077981e-06
"Cvel_30157",-1.75762069213049,9.47836814829838e-13,-1.31712132359508,3.63802673525058e-06
"Cvel_5660",-1.75580069220372,1.78441460813009e-22,-1.55398273613693,1.4860069375681e-13
"Cvel_26778",-1.75125726893428,5.15171598711883e-06,-1.47232187262024,3.47551972365891e-06
"Cvel_15969",-1.34258463696477,1.12940713875774e-05,-1.74352282279175,2.68710432910225e-14
"Cvel_15218",-1.74300536462378,0.00712546579749062,-1.12477417186691,0.0333440683504777
"Cvel_21296",-1.7375085204711,1.01673921383595e-14,-1.01557436671624,0.0043044674345356
"Cvel_22847",-1.45637421433968,2.1460335062538e-06,-1.73639491172484,2.27332913943438e-10
"Cvel_21251",-1.72597722245777,4.33968652188237e-10,-1.19570027293728,0.00276692790583549
"Cvel_16080",-1.07140611708375,0.0201117420463404,-1.72386679803481,5.78610440249352e-19
"Cvel_2216",-1.30583077706622,6.10899233492408e-05,-1.72069191962088,8.32799823783556e-09
"Cvel_8184",-1.54841296692851,5.57710145427454e-08,-1.71869759165692,7.47605867579381e-07
"Cvel_22716",-1.71849745305615,1.67107239942884e-05,-1.57593988341004,0.000914457740334193
"Cvel_21769",-1.40113446117595,0.0317821989452333,-1.71549546134132,4.56094491902065e-05
"Cvel_36390",-1.68744900251423,1.77002407329451e-09,-1.71410608830401,1.18118120215019e-13
"Cvel_13537",-1.00824269422622,6.1359538735157e-07,-1.69311098864538,7.15192212493680e-11
"Cvel_22293",-1.63472477853233,8.14298603528607e-05,-1.69035378911052,0.00337562564106559
"Cvel_10902",-1.45721023091491,5.38191606135952e-07,-1.68754010025668,1.53900613964639e-25
"Cvel_7419",-1.68394678673745,0.0027242875533943,-1.21269046668846,0.0452733305757844
"Cvel_23308",-1.29790910449816,4.68010824352072e-08,-1.68381331939687,3.54164785633605e-05
"Cvel_36237",-1.67553088521856,1.28114069122696e-06,-1.40909018180026,6.6414643856682e-09
"Cvel_162",-1.67160033877286,2.91528159312867e-15,-1.47466987081574,1.34358391051352e-11
"Cvel_6298",-1.66966933704588,0.0146922802059581,-1.10317937105352,1.07409282874825e-05
"Cvel_3741",-1.66866975234145,6.83155361838643e-11,-1.59270131318222,2.51205962322704e-10
"Cvel_32280",-1.04453927060761,1.06181354922062e-06,-1.66232481597609,2.81826407421841e-19
"Cvel_19328",-1.17861181200364,1.88820633211879e-06,-1.66167773748233,5.11329746904626e-15
"Cvel_15497",-1.6604221354361,3.62380883544483e-09,-1.1354556917597,0.000100868605884821
"Cvel_15508",-1.65458575638595,1.70596554171177e-08,-1.37051949991416,0.00562850386791932
"Cvel_33567",-1.65221976388232,5.76597571643622e-06,-1.49150098235124,0.000158999789903065
"Cvel_31818",-1.64854889841596,3.19490315345629e-10,-1.31176882717331,5.67926254755357e-07
"Cvel_35819",-1.64616046488028,4.27726114343506e-08,-1.35440537547706,3.80994645754187e-07
"Cvel_27527",-1.64449534754293,1.56297592066772e-30,-1.14335889601715,6.76649507177485e-09
"Cvel_6882",-1.64198895786141,0.000323216961552197,-1.24634420888501,3.8016223855522e-07
"Cvel_12236",-1.03879098491933,0.0106678674915495,-1.64022454701256,1.07134171402384e-09
"Cvel_22308",-1.36191077252188,8.46433649208114e-07,-1.63959625975341,1.65854647381095e-14
"Cvel_2463",-1.56971030142682,1.95749532398615e-05,-1.63903967680164,0.00112341473360559
"Cvel_7634",-1.32713332561226,1.19720620949247e-16,-1.63746382797884,1.53847317575385e-10
"Cvel_9060",-1.63409964928918,6.84822505700635e-05,-1.1638820056016,0.00475859845422134
"Cvel_15440",-1.36295780783867,9.33303573550359e-08,-1.63352672849149,4.95345532143094e-07
"Cvel_23870",-1.15256181895802,0.0178423277745825,-1.62516430550388,4.76278644289128e-05
"Cvel_735",-1.11901599551136,3.29284006518108e-05,-1.61552458164099,2.42946308654246e-17
"Cvel_6620",-1.60874192328375,6.19789071568928e-07,-1.10330519121711,1.07752701249656e-05
"Cvel_13417",-1.54895605972518,2.27821180811832e-05,-1.60751963251126,0.000251437143651941
"Cvel_18432",-1.56610839174263,9.2998911634713e-11,-1.60695793132203,7.86754872843241e-09
"Cvel_30682",-1.60560954020135,0.0102208020310608,-1.32074247178061,3.93359244312718e-08
"Cvel_24054",-1.4931696589421,1.05023933035354e-08,-1.60073491120453,6.07639786626289e-09
"Cvel_15498",-1.59135881734596,2.27521823101555e-11,-1.31185153673482,2.61253458893286e-06
"Cvel_10215",-1.58903984935913,7.61942949996583e-08,-1.07103848088422,0.0273793557295366
"Cvel_15210",-1.58823430952647,1.58512742094293e-08,-1.49377000178627,1.36052237951705e-05
"Cvel_20208",-1.53868299499719,3.6681709242876e-20,-1.58643438337022,2.92871427239713e-10
"Cvel_6137",-1.27506185506524,0.00529904501597124,-1.58495996102699,0.000448486459761307
"Cvel_8393",-1.5848832228981,0.00719723476309392,-1.40893017624034,0.047720092385006
"Cvel_20435",-1.49355306154436,4.50659086435012e-20,-1.57965129276302,2.76762912633465e-13
"Cvel_12032",-1.57805989687934,6.69186493146838e-20,-1.21859213647322,7.22575453725918e-10
"Cvel_3477",-1.46603565400249,0.000346118065636633,-1.57668815366447,0.000630972135781134
"Cvel_9347",-1.54681956736683,2.58437296854974e-09,-1.57420822809381,2.93924432431364e-05
"Cvel_13416",-1.57203125928709,0.000131685270610145,-1.48850794873956,0.000168565261283456
"Cvel_15639",-1.57153168669632,4.64440199795199e-07,-1.45887680090052,1.28289942544281e-09
"Cvel_12578",-1.56824649850674,0.0156429535924303,-1.20643189445331,0.000193756832546807
"Cvel_31061",-1.56816977483374,4.01588108543779e-06,-1.29696420713563,5.4918554412466e-05
"Cvel_6176",-1.56319332117746,7.12991179931456e-08,-1.28023402647901,1.16155146269343e-08
"Cvel_20209",-1.0898000105822,0.000457923873236467,-1.5569481105548,0.001868290401378
"Cvel_7493",-1.29469242291806,2.89069309685953e-07,-1.54223253864234,2.33015953157312e-08
"Cvel_29359",-1.53050225475652,0.000392091532010665,-1.08947418553371,7.77422387980443e-05
"Cvel_9342",-1.52845358663686,6.60991014681831e-07,-1.05256970643896,9.0785259594271e-09
"Cvel_31317",-1.0679593302156,0.000556082676681529,-1.5274190351823,2.37680760997753e-10
"Cvel_7022",-1.05260407752831,0.0180462040561482,-1.51835405464309,0.000529529425560176
"Cvel_16608",-1.51687662395222,5.18580613438085e-07,-1.42655258112314,1.12912778178416e-06
"Cvel_2740",-1.12283771274825,1.1725177577993e-09,-1.50993395265983,3.65001515110996e-06
"Cvel_13472",-1.50989726982898,1.66070975618858e-05,-1.27435758894712,0.000654288923996933
"Cvel_10132",-1.24802518285545,2.13397411277895e-05,-1.50549600707915,2.28763066576788e-05
"Cvel_28446",-1.50157063172746,9.57713818352032e-15,-1.46279372572425,0.000490096035889494
"Cvel_19743",-1.50051657799042,1.11551120343052e-12,-1.33526854943914,0.000575189402724594
"Cvel_9840",-1.49796397532069,0.00862177745718832,-1.03267848277384,0.00493362670288406
"Cvel_17845",-1.48667205705418,0.000317790485318698,-1.27820787984056,0.00101908615111676
"Cvel_16782",-1.47913675026687,0.00201658213062919,-1.08441666224372,0.0109300813362316
"Cvel_4836",-1.47182743462555,0.00164925085673394,-1.41261490982976,0.000642271593671493
"Cvel_21792",-1.4711488663484,1.30056585804039e-23,-1.20777451759892,0.0034979072566951
"Cvel_14252",-1.13555355549224,1.68903975609747e-07,-1.46898065646806,8.18957708971897e-07
"Cvel_28759",-1.3304182678668,0.000297412985580839,-1.46762746960056,0.00158662337948459
"Cvel_15546",-1.46128511074771,0.000158404881121901,-1.38035748824632,0.00810071970564114
"Cvel_13404",-1.27088355601629,9.41623820907287e-08,-1.45735824520827,1.38783531758579e-05
"Cvel_7064",-1.45179281048255,0.00263815015415595,-1.01305847607461,0.0133179417065233
"Cvel_23664",-1.44846172138942,7.68134334751594e-05,-1.22595328025722,4.46120929719629e-07
"Cvel_21709",-1.00407148951395,0.00497774220954817,-1.44606481282626,4.39399369576257e-07
"Cvel_926",-1.44567519632689,1.78614981172523e-05,-1.05446616874099,0.001773762450037
"Cvel_13070",-1.06705074083481,7.59475681894502e-09,-1.43635604939038,6.7942129507364e-10
"Cvel_36391",-1.3345407571942,1.40170512703317e-11,-1.43553443178061,1.61088411286821e-09
"Cvel_10867",-1.43302950369504,0.0246044490438714,-1.10390073327472,0.0161590767127426
"Cvel_17987",-1.42708606264702,0.00279790676057948,-1.39790887747529,0.000159308837881174
"Cvel_11357",-1.23007616704652,1.40000312289136e-07,-1.42377506723674,0.000103952395609297
"Cvel_16575",-1.40754505250696,2.67638838524516e-09,-1.42037694343396,6.19410185343404e-08
"Cvel_8487",-1.40750408109792,0.00257674227730678,-1.36284507449253,0.000282457908195444
"Cvel_2566",-1.40322266560168,9.97893466408233e-11,-1.30094169255815,0.00166192017477298
"Cvel_25219",-1.39621498502235,0.000721798122542254,-1.05695196180281,1.32123807071674e-05
